Timestamp,Kelompok_Usia,Jenis_Pekerjaan,Pernah_Pakai_QRIS,Alasan_Menggunakan,Metode_pembayaran,Tingkat_Efisiensi_QRIS,Kendala_Qris,Metode_Bayar_PBB,Saran_Meningkatkan_Adopsi_QRIS
2025/03/10 11:15:03 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"perluasan media qris di daerah-daerah, dan sosialilasi ke daerah tersebut juga. Lalu penting untuk memiliki rekening bank jadi untuk transaksi seperti pemberian gaji mungkin bisa menggunakan bank sehingga orang-orang memiliki bank rekening"
2025/03/10 11:15:28 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,dengan cara mengedukasi manfaat qris
2025/03/10 11:20:55 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,Tunai,3,Tidak-semua-terima-QRIS,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",Mengedukasi masyarakat agar para pelaku usaha menyediakan pelayanan QRIS.
2025/03/10 11:21:23 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,-
2025/03/10 11:21:38 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"sosialisasi
"
2025/03/10 11:21:52 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","memberikan potongan harga atau cashback kepada pelanggan yang membayar dengan QRIS. 
Berikan diskon khusus kepada pelanggan yang membayar dengan QRIS"
2025/03/10 11:21:53 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",banyak informasi dan keuntungan apabila menggunakan QRIS
2025/03/10 11:21:57 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",diadakan edukasi secara merata
2025/03/10 11:23:09 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","dengan menyarankan bahwa qris sangat mudah dan efektif daripada tunai, karena terkadang jika memakai tunai penjual tidak punya kembalian"
2025/03/10 11:23:49 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Dengan bank atau aplikasi qris memberikan opsi widget qris
2025/03/10 11:23:51 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,perlu edukasi agar semua kalangan usia dapat menggunakan qris
2025/03/10 11:23:54 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Dengan membuat toko toko hanya menerima pembayaran qris
2025/03/10 11:24:12 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"Memberi contoh mulai dari teman terdekat di kampung, terus berusaha ke orang-orang tua"
2025/03/10 11:24:18 am GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",Memperbanyak sosialisasi penggunaan QRIS kepada para pelaku usaha dan umkm
2025/03/10 11:24:26 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Adanya informasi yg jelas sehingga banyak orang dapat mengetahui
2025/03/10 11:24:27 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"dengan digitalisasi merchant nya, karena kendala utama yang saya hadapi itu masih banyak toko yang unavailable buat transaksi qris"
2025/03/10 11:24:31 am GMT+7,Generasi Y,IRT,Ya,Praktis-Cepat,Tunai,3,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"Agar semua pelaku usaha,toko,pasar menyediakan Qris dan bebas admin jd semua bank bisa transaksi"
2025/03/10 11:25:21 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,Tunai,2,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,sosialisasi dan mempermudah caranya
2025/03/10 11:25:26 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,dengan menyediakan fasilitas seperti wifi / hotspot untuk pelanggan yg mungkin tidak ada internet
2025/03/10 11:25:33 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,sosialisasi terkait efektivitas pembayaran digital
2025/03/10 11:25:56 am GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Diberikan edukasi secara menyeluruh seperti melalui iklan atau setiap ada pertemuan
2025/03/10 11:26:44 am GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,perlunya edukasi untuk usia lanjut. masih banyak orang tua yg menggunakan cash dikarenakan tidak mengerti cara pakai menggunakan qris
2025/03/10 11:26:53 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","lebih memperluas QRIS agar setiap toko memiliki option pembayaran QRIS, dan memberikan edukasi kepada masyarakat"
2025/03/10 11:27:18 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Mengedukasi pengusaha dan penjual supaya akses qris bisa merata
2025/03/10 11:27:50 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,3,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Keamanan Data pribadi & perbankan
2025/03/10 11:28:38 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",pemerataan teknologi dimasyarakat diikuti dengan edukasi
2025/03/10 11:29:32 am GMT+7,Generasi Z,Mahasiswa,Ya,Masalah-teknis,Kartu-debit/kredit,3,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"Cara yg dapat kita lakukan Agar lebih banyak orang pakai QRIS, yaitu perlu adanya edukasi dan sosialisasi terus-menerus tentang manfaat QRIS, serta jaminan keamanan dalam bertransaksi."
2025/03/10 11:30:06 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,Transfer-bank,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Jaringan internet hrs stabil
2025/03/10 11:30:57 am GMT+7,Generasi Y,Wirausaha/UMKM,Ya,Praktis-Cepat,Transfer-bank,3,Tidak-semua-terima-QRIS,Melalui-QRIS-atau-virtual-account,QRIS tidak memotong persenan untuk umkm agar semua bidang tidak keberatan menggunakannya
2025/03/10 11:33:37 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Mungkin dapat di optimalkan digitalisasi terutama di daerah yang mungkin masih banyak orang yang belum mau menggunakan qris atau atm dalam melakukan transaksi
2025/03/10 11:34:07 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Pemaparan edukasi dan informasi penggunaan QRIS
2025/03/10 11:35:48 am GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,Tunai,4,Other,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Bs diadakan edukasi di tingkat rt
2025/03/10 11:36:17 am GMT+7,Generasi X,PNS,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Setiap toko ada qris
2025/03/10 11:37:25 am GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,Transfer-bank,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Jangan ada potong biaya admin
2025/03/10 11:39:42 am GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,Transfer-bank,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Semua tempat bisa menerima Qris
2025/03/10 11:39:46 am GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,Transfer-bank,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Edukasi
2025/03/10 11:39:52 am GMT+7,Generasi Z,PNS,Ya,Praktis-Cepat,Transfer-bank,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","dimulai dengan tersedia di banyak tempat, diskon, dan iklan yang berisikan cara dan manfaatnya"
2025/03/10 11:40:08 am GMT+7,Generasi Z,Mahasiswa,Ya,Masalah-teknis,Tunai,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"Saya rasa, tempat"" pedagang komersial yang seharusnya lebih mempersiapkan adanya teknologi digital salah satunya dengan menggunakan qris para salah satu cara pembayaran"
2025/03/10 11:40:37 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",menerapkan digital banking terhadap umkm sekitar dan menetapkan biaya 0% dalam pemakaiannya dan menerapkan sosialisasi pentingnya digital banking terhadap umkm
2025/03/10 11:40:39 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Menurut saya perlu diperbanyak tempat yang menyediakan pembayaran QRIS. Karena saya sering menemui banyak tempat terutama di daerah-daerah yang belum menerapkan pembayaran QRIZ
2025/03/10 11:41:04 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","Agar lebih banyak orang menggunakan QRIS dan pembayaran digital, diperlukan edukasi luas, peningkatan keamanan, dan kemudahan akses di berbagai sektor. Insentif seperti cashback dan diskon dapat menarik lebih banyak pengguna, sementara pembatasan uang tunai secara bertahap bisa mempercepat adopsi."
2025/03/10 11:41:04 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","jangan buat minimal transaksi untuk pembayaran qris, diharapkan skrg semua tempat bisa pembelian qris"
2025/03/10 11:41:08 am GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,kemaanan data pelanggan agar lebih di perhatikan saja
2025/03/10 11:43:09 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,adakan sosialisasi tentang pembayaran digital
2025/03/10 11:43:53 am GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Edukasi dan informasi
2025/03/10 11:45:11 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,banyakin promo menarik :)
2025/03/10 11:45:12 am GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",edukasi dengan menggunakan metode yg mudah dipahami orang umum
2025/03/10 11:45:46 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,Mengedukasi atau mengiklankan seputar menggunakan qris
2025/03/10 11:47:34 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,Kartu-debit/kredit,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Makin banyak merchant yg menyediakan fasilitas qris akan memberikan kemudahan bagi pengguna qris
2025/03/10 11:47:39 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Di setiap merchant perlu dibuat qris agar memudahkan pembayaran secara cashless sehingga dapat mempercepat proses pelayanan pelanggan
2025/03/10 11:51:07 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Agar lebih banyak orang menggunakan QRIS, perlu edukasi yang masif, promo menarik seperti cashback, memperluas jangkauan ke semua merchant, serta meningkatkan keamanan transaksi agar pengguna lebih percaya dan nyaman."
2025/03/10 11:52:56 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Berikan edukasi tentang qris kepada oedagang kaki 5 agar mereka bisa menerti tentang qiris
2025/03/10 11:52:57 am GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,Melalui-QRIS-atau-virtual-account,Setiap mitra atau PKL setidaknya memiliki metode pambayaran Qris
2025/03/10 11:53:10 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"memperbaiki kualitas internet di Indonesia, menyediakan layanan QRIS di banyak UMKM"
2025/03/10 11:58:55 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,-
2025/03/10 11:58:56 am GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Ya,lebih banyak punya m banking dan kesediaan QRIS"
2025/03/10 12:05:26 pm GMT+7,Generasi X,Informal,Ya,Praktis-Cepat,Tunai,3,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Lakukan sosialisasi
2025/03/10 12:06:30 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Menurut saya bisa dengan adanya sosialisasi atau kampanye di social media terkait kelebihan QRIS atau sejenisnya
2025/03/10 12:06:38 pm GMT+7,Generasi Y,Wirausaha/UMKM,Ya,Praktis-Cepat,Kartu-debit/kredit,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Jangan ada biaya admin atau potongan di QRIS,"
2025/03/10 12:10:11 pm GMT+7,Generasi Z,Mahasiswa,Ya,Keamanan,QRIS,4,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,"Di edukasi lewat iklan, sosialisasi"
2025/03/10 12:11:14 pm GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Memudahkan pembuatan qris code ke merchant dan tidak mengenakan pajak pada transaksi qris
2025/03/10 12:12:16 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Saya rasa masyarakat pelaku usaha kecil - menengah yang kurang mengetahui tentang pembayaran digital cukup penting untuk diberikan edukasi langsung
2025/03/10 12:13:00 pm GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,Tunai,4,jaringan-kurang-stabil,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",Download MOBILE MBANKING
2025/03/10 12:17:44 pm GMT+7,Generasi X,Other,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Sosialisasi keamanan dan kemudahan dari qris
2025/03/10 12:23:03 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","-berikan cashback atau diskon langsung untuk transaksi menggunakan QRIS, terutama pada tahap awal implementasi.
-buat kampanye edukasi di media sosial, TV, dan radio untuk menjelaskan manfaat QRIS (seperti keamanan, kemudahan, dan efisiensi)."
2025/03/10 12:26:19 pm GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,"Sosialisasi tentang lebih efektif dan efisiennya bagaimana bertransaksi secara cashless. Banyak pedagang, terutama yang berskala kecil seperti warung klontong/warung rokok/warung kopi, yang belum paham bagaimana pentingnya pnya rekening."
2025/03/10 12:32:53 pm GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Pemerintah agar memperbaiki infrastruktur telekomunikasi di Indonesia agar jaringan internet yang digunakan untuk QRIS dapat lebih stabil
2025/03/10 12:34:32 pm GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,Tunai,4,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,Sosialisasi yang massive jika teknology baru seperti QRIS. Dan jadikan QRIS sebagai pembayaran alternative bukan pembayaran utama.
2025/03/10 12:44:36 pm GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Edukasi lebih digencarkan lagi dan tidak ada charge pada saat penggunaanya apapun bank nya
2025/03/10 12:54:21 pm GMT+7,Generasi Z,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Dengan memberikan informasi kepada pelanggan tentang keuntungan-keuntungan yang didapat pelanggan ketika menggunakan QRIS.
2025/03/10 12:55:14 pm GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,Kurang-edukasi,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","Sharig Knowledge, dg meng informasikan bahwa menggunakan qris bisa lebih simple dan efisien terutama terkait pengembalian uang dr transaksi,biasanya pedagang kesulitan di uang receh, jadi agak buang waktu utk cari recehan dulu"
2025/03/10 12:59:44 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,setiap tempat perbelanjaan menyediakan pembayaran digital maupun QRIS
2025/03/10 1:14:32 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Khawatir-keamanan,Saya-belum-pernah-membayar-pajak-daerah,"Dengan mensosialisasikan qris, karena masih banyak generasi sebelum gen Z yang tidak tau soal qris"
2025/03/10 1:19:42 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"edukasi yang lebih banyak mengenai QRIS, QRIS yang disediakan dimanapun, dan sinyal yg stabil untuk penggunaan QRIS digital"
2025/03/10 1:21:24 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,perlunya peningkatan kesadaran
2025/03/10 1:28:15 pm GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,Tunai,4,Tidak-semua-terima-QRIS,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",berikan promosi khusus kepada pelanggan yang menggunakan QRIS seperti diskon atau cashback
2025/03/10 1:37:39 pm GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Dengan menyediakan sarana qris di setiap transaksi pembayaran
2025/03/10 2:01:56 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"edukasi dan sosialisasi, bisa dengan membuat seminar secara offline atau online dengan target gen milenial keatas maupun upaya penyebaran informasi melalui media sosial seperti feeds instagram yang menarik maupun pencerdasan melalui konten tiktok"
2025/03/10 2:04:53 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Sebaiknya qris tersebar di seluruh indonesia secara merata baik di desa/kota karena banyak toko dan tempat makan yang belum memiliki qris
2025/03/10 2:07:37 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,menyediakan akses pembayaran QRIS berupa barcode di setiap tempat penjualan
2025/03/10 2:26:05 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",edukasi dan perluas literasi
2025/03/10 2:46:11 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Memberikan pengetahuan kepada orang orang milenial kebawah, bagaimana penggunaan Qris dalam transaksi sehari hari, dalam menjelaskan hal tersebut secara jelas apa dampak nya dan perbedaan penggunaan Qris dibanding Tunai yang lebih efisien"
2025/03/10 3:08:16 pm GMT+7,Generasi Y,Other,Ya,Praktis-Cepat,QRIS,4,Kurang-edukasi,Saya-belum-pernah-membayar-pajak-daerah,"Pemerintah serta perbankan perlu meningkatkan keamanan data untuk transaksi dengan qris. Keamanan data seperti saat scan barcode data perbankan pengguna tidak bocor / terhack. 
Edukasi terkait biaya transaksi pun jelas baik dari pihak merchant maupun pelanggan yg menggunakan qris"
2025/03/10 3:22:21 pm GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,Tunai,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Sediakan media nya untuk pembayaran melalui qris
2025/03/10 3:37:54 pm GMT+7,Generasi Z,Mahasiswa,Tidak,Praktis-Cepat,Tunai,4,jaringan-kurang-stabil,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Saya tidak menggunakan Qris
2025/03/10 3:50:10 pm GMT+7,Generasi Y,Wirausaha/UMKM,Ya,Merchant-Menerima,Transfer-bank,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Di adakan promo pembayaran menggunakan qris
2025/03/10 3:50:56 pm GMT+7,Generasi Z,Mahasiswa,Ya,Other,Tunai,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",-
2025/03/10 4:54:14 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Ya mau ngga mau harus ikutin perkembangan zaman dong.. lagian kalau ga ada qris juga ribet sendiri, baik penjual mau pun pembeli. Penjual dagangannya jadi gak laku karena udh bnyk pembeli yg beralih ke qris, sedangkan pembeli kalau masih gak pake qris juga jadi gak praktis karena harus tarik tunai dulu.

Semangat tal kuliahnyaâ¤ï¸â€ðŸ”¥!"
2025/03/10 5:00:22 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Dengan memberi insentif seperti diskon dan lain-lain
2025/03/10 5:03:42 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Mengedukasi ke setiap lapisan generasi bahwa pelaksaanaan pembayaran menggunakan qris akan mengefisiensi waktu
2025/03/10 5:09:21 pm GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"Biasanya dengan umur yg lebih tuaa dari kita agak sulit menggunakan karena mereka kurang mengerti era digital saat ini, jadi kita upayakan berikan penjelasan mengenai pembayaran qris dengan angat samat mudah agar mereka mengerti."
2025/03/10 5:11:52 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Dengan memberikan informasi dan edukasi untuk masyarakat
2025/03/10 5:14:09 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,memberikan diskon dan cashback
2025/03/10 5:14:10 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,perbanyak tempat yang menggunakan pembayaran qris
